34211451,,,,,,,,,,,,,,,,
34211511,,,,,,,,,,,,,,,,
34211512,,,,,,,,,,,,,,,,
34211513,,,,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0
34211514,,,,,,,,,,,,,,,,
34211515,,,,,,,,,,,,,,,,
34211521,,,,,,,,,,,,,,,,
34211531,,,,,,,,,,,,,,,,
34211541,,,,,,,,,,,,,,,,
34211551,,,,,,,,,,,,,,,,
34311215,,,,,,,,,,,,,,,,
34311251,,,,,,,,,,,,,,,,
34311512,,,,,,,,,,,,,,,,
34311521,,,,,,,,,,,,,,,,
34411215,,,,,,,,,,,,,,,,
34411251,,,,,,,,,,,,,,,,
34411512,,,,,,,,,,,,,,,,
34411521,,,,,,,,,,,,,,,,
34511211,,,,,,,,,,,,,,,,
34511212,,,,,,,,,,,,,,,,
34511213,,,,,,,,,,,,,,,,
34511214,,,,,,,,,,,,,,,,
34511215,,,,,,,,,,,,,,,,
34511221,,,,,,,,,,,,,,,,
34511231,,,,,,,,,,,,,,,,
34511241,,,,,,,,,,,,,,,,
34511251,,,,,,,,,,,,,,,,
34511312,,,,,,,,,,,,,,,,
34511321,,,,,,,,,,,,,,,,
34511412,,,,,,,,,,,,,,,,
34511421,,,,,,,,,,,,,,,,
34511512,,,,,,,,,,,,,,,,
34511521,,,,,,,,,,,,,,,,
35211214,,,,,,,,,,,,,,,,
35211241,,,,,,,,,,,,,,,,
35211314,,,,,,,,,,,,,,,,
35211341,,,,,,,,,,,,,,,,
35211411,,,,,,,,,,,,,,,,
35211412,,,,,,,,,,,,,,,,
35211413,,,,,,,,,,,,,,,,
35211414,,,,,,,,,,,,,,,,
35211415,,,,,,,,,,,,,,,,
35211421,,,,,,,,,,,,,,,,
35211431,,,,,,,,,,,,,,,,
35211441,,,,,,,,,,,,,,,,
35211451,,,,,,,,,,,,,,,,
35211514,,,,,,,,,,,,,,,,
35211541,,,,,,,,,,,,,,,,
35311214,,,,,,,,,,,,,,,,
35311241,,,,,,,,,,,,,,,,
35311412,,,,,,,,,,,,,,,,
35311421,,,,,,,,,,,,,,,,
35411211,,,,,,,,,,,,,,,,
35411212,,,,,,,,,,,,,,,,
35411213,,,,,,,,,,,,,,,,
35411214,,,,,,,,,,,,,,,,
35411215,,,,,,,,,,,,,,,,
35411221,,,,,,,,,,,,,,,,
35411231,,,,,,,,,,,,,,,,
35411241,,,,,,,,,,,,,,,,
35411251,,,,,,,,,,,,,,,,
35411312,,,,,,,,,,,,,,,,
35411321,,,,,,,,,,,,,,,,
35411412,,,,,,,,,,,,,,,,
35411421,,,,,,,,,,,,,,,,
35411512,,,,,,,,,,,,,,,,
35411521,,,,,,,,,,,,,,,,
35511214,,,,,,,,,,,,,,,,
35511241,,,,,,,,,,,,,,,,
35511412,,,,,,,,,,,,,,,,
35511421,,,,,,,,,,,,,,,,
41211235,,,,,,,,,,,,,,,,
41211253,,,,,,,,,,,,,,,,
41211315,,,,,,,,,,,,,,,,
41211325,,,,,,,,,,,,,,,,
41211335,,,,,,,,,,,,,,,,
41211345,,,,,,,,,,,,,,,,
41211351,,,,,,,,,,,,,,,,
41211352,,,,,,,,,,,,,,,,
41211353,,,,,,,,,,,,,,,,
41211354,,,,,,,,,,,,,,,,
41211355,,,,,,,,,,,,,,,,
41211435,,,,,,,,,,,,,,,,
41211453,,,,,,,,,,,,,,,,
41211513,,,,,,,,,,,,,,,,
41211523,,,,,,,,,,,,,,,,
41211531,,,,,,,,,,,,,,,,
41211532,,,,,,,,,,,,,,,,
41211533,,,,,,,,,,,,,,,,
41211534,,,,,,,,,,,,,,,,
41211535,,,,,,,,,,,,,,,,
41211543,,,,,,,,,,,,,,,,
41211553,,,,,,,,,,,,,,,,
41311215,,,,,,,,,,,,,,,,
41311225,,,,,,,,,,,,,,,,
41311235,,,,,,,,,,,,,,,,
41311245,,,,,,,,,,,,,,,,
41311251,,,,,,,,,,,,,,,,
41311252,,,,,,,,,,,,,,,,
41311253,,,,,,,,,,,,,,,,
41311254,,,,,,,,,,,,,,,,
41311255,,,,,,,,,,,,,,,,
41311325,,,,,,,,,,,,,,,,
41311352,,,,,,,,,,,,,,,,
41311425,,,,,,,,,,,,,,,,
41311452,,,,,,,,,,,,,,,,
41311512,,,,,,,,,,,,,,,,
41311521,,,,,,,,,,,,,,,,
41311522,,,,,,,,,,,,,,,,
41311523,,,,,,,,,,,,,,,,
41311524,,,,,,,,,,,,,,,,
41311525,,,,,,,,,,,,,,,,
41311532,,,,,,,,,,,,,,,,
41311542,,,,,,,,,,,,,,,,
41311552,,,,,,,,,,,,,,,,
41411235,,,,,,,,,,,,,,,,
41411253,,,,,,,,,,,,,,,,
41411325,,,,,,,,,,,,,,,,
41411352,,,,,,,,,,,,,,,,
41411523,,,,,,,,,,,,,,,,
41411532,,,,,,,,,,,,,,,,
41511213,,,,,,,,,,,,,,,,
41511223,,,,,,,,,,,,,,,,
41511231,,,,,,,,,,,,,,,,
41511232,,,,,,,,,,,,,,,,
41511233,,,,,,,,,,,,,,,,
41511234,,,,,,,,,,,,,,,,
41511235,,,,,,,,,,,,,,,,
41511243,,,,,,,,,,,,,,,,
41511253,,,,,,,,,,,,,,,,
41511312,,,,,,,,,,,,,,,,
41511321,,,,,,,,,,,,,,,,
41511322,,,,,,,,,,,,,,,,
41511323,,,,,,,,,,,,,,,,
41511324,,,,,,,,,,,,,,,,
41511325,,,,,,,,,,,,,,,,
41511332,,,,,,,,,,,,,,,,
41511342,,,,,,,,,,,,,,,,
41511352,,,,,,,,,,,,,,,,
41511423,,,,,,,,,,,,,,,,
41511432,,,,,,,,,,,,,,,,
41511523,,,,,,,,,,,,,,,,
41511532,,,,,,,,,,,,,,,,
42211315,,,,,,,,,,,,,,,,
42211351,,,,,,,,,,,,,,,,
42211513,,,,,,,,,,,,,,,,
42211531,,,,,,,,,,,,,,,,
42311215,,,,,,,,,,,,,,,,
42311251,,,,,,,,,,,,,,,,
42311315,,,,,,,,,,,,,,,,
42311351,,,,,,,,,,,,,,,,
42311415,,,,,,,,,,,,,,,,
42311451,,,,,,,,,,,,,,,,
42311511,,,,,,,,,,,,,,,,
42311512,,,,,,,,,,,,,,,,
42311513,,,,,,,,,,,,,,,,
42311514,,,,,,,,,,,,,,,,
42311515,,,,,,,,,,,,,,,,
42311521,,,,,,,,,,,,,,,,
42311531,,,,,,,,,,,,,,,,
42311541,,,,,,,,,,,,,,,,
42311551,,,,,,,,,,,,,,,,
42411315,,,,,,,,,,,,,,,,
42411351,,,,,,,,,,,,,,,,
42411513,,,,,,,,,,,,,,,,
42411531,,,,,,,,,,,,,,,,
42511213,,,,,,,,,,,,,,,,
42511231,,,,,,,,,,,,,,,,
42511311,,,,,,,,,,,,,,,,
42511312,,,,,,,,,,,,,,,,
42511313,,,,,,,,,,,,,,,,
42511314,,,,,,,,,,,,,,,,
42511315,,,,,,,,,,,,,,,,
42511321,,,,,,,,,,,,,,,,
42511331,,,,,,,,,,,,,,,,
42511341,,,,,,,,,,,,,,,,
42511351,,,,,,,,,,,,,,,,
42511413,,,,,,,,,,,,,,,,
42511431,,,,,,,,,,,,,,,,
42511513,,,,,,,,,,,,,,,,
42511531,,,,,,,,,,,,,,,,
43211215,,,,,,,,,,,,,,,,
43211251,,,,,,,,,,,,,,,,
43211315,,,,,,,,,,,,,,,,
43211351,,,,,,,,,,,,,,,,
43211415,,,,,,,,,,,,,,,,
43211451,,,,,,,,,,,,,,,,
43211511,,,,,,,,,,,,,,,,
43211512,,,,,,,,,,,,,,,,
43211513,,,,,,,,,,,,,,,,
43211514,,,,,,,,,,,,,,,,
43211515,,,,,,,,,,,,,,,,
43211521,,,,,,,,,,,,,,,,
43211531,,,,,,,,,,,,,,,,
43211541,,,,,,,,,,,,,,,,
43211551,,,,,,,,,,,,,,,,
43311215,,,,,,,,,,,,,,,,
43311251,,,,,,,,,,,,,,,,
43311512,,,,,,,,,,,,,,,,
43311521,,,,,,,,,,,,,,,,
43411215,,,,,,,,,,,,,,,,
43411251,,,,,,,,,,,,,,,,
43411512,,,,,,,,,,,,,,,,
43411521,,,,,,,,,,,,,,,,
43511211,,,,,,,,,,,,,,,,
43511212,,,,,,,,,,,,,,,,
43511213,,,,,,,,,,,,,,,,
43511214,,,,,,,,,,,,,,,,
43511215,,,,,,,,,,,,,,,,
43511221,,,,,,,,,,,,,,,,
43511231,,,,,,,,,,,,,,,,
43511241,,,,,,,,,,,,,,,,
43511251,,,,,,,,,,,,,,,,
43511312,,,,,,,,,,,,,,,,
43511321,,,,,,,,,,,,,,,,
43511412,,,,,,,,,,,,,,,,
43511421,,,,,,,,,,,,,,,,
43511512,,,,,,,,,,,,,,,,
43511521,,,,,,,,,,,,,,,,
44211315,,,,,,,,,,,,,,,,
44211351,,,,,,,,,,,,,,,,
44211513,,,,,,,,,,,,,,,,
44211531,,,,,,,,,,,,,,,,
44311215,,,,,,,,,,,,,,,,
44311251,,,,,,,,,,,,,,,,
44311512,,,,,,,,,,,,,,,,
44311521,,,,,,,,,,,,,,,,
44511213,,,,,,,,,,,,,,,,
44511231,,,,,,,,,,,,,,,,
44511312,,,,,,,,,,,,,,,,
44511321,,,,,,,,,,,,,,,,
45211213,,,,,,,,,,,,,,,,
45211231,,,,,,,,,,,,,,,,
45211311,,,,,,,,,,,,,,,,
45211312,,,,,,,,,,,,,,,,
45211313,,,,,,,,,,,,,,,,
45211314,,,,,,,,,,,,,,,,
45211315,,,,,,,,,,,,,,,,
45211321,,,,,,,,,,,,,,,,
45211331,,,,,,,,,,,,,,,,
45211341,,,,,,,,,,,,,,,,
45211351,,,,,,,,,,,,,,,,
45211413,,,,,,,,,,,,,,,,
45211431,,,,,,,,,,,,,,,,
45211513,,,,,,,,,,,,,,,,
45211531,,,,,,,,,,,,,,,,
45311211,,,,,,,,,,,,,,,,
45311212,,,,,,,,,,,,,,,,
45311213,,,,,,,,,,,,,,,,
45311214,,,,,,,,,,,,,,,,
45311215,,,,,,,,,,,,,,,,
45311221,,,,,,,,,,,,,,,,
45311231,,,,,,,,,,,,,,,,
45311241,,,,,,,,,,,,,,,,
45311251,,,,,,,,,,,,,,,,
45311312,,,,,,,,,,,,,,,,
45311321,,,,,,,,,,,,,,,,
45311412,,,,,,,,,,,,,,,,
45311421,,,,,,,,,,,,,,,,
45311512,,,,,,,,,,,,,,,,
45311521,,,,,,,,,,,,,,,,
45411213,,,,,,,,,,,,,,,,
45411231,,,,,,,,,,,,,,,,
45411312,,,,,,,,,,,,,,,,
45411321,,,,,,,,,,,,,,,,
45511213,,,,,,,,,,,,,,,,
45511231,,,,,,,,,,,,,,,,
45511312,,,,,,,,,,,,,,,,
45511321,,,,,,,,,,,,,,,,
51211234,,,,,,,,,,,,,,,,
51211243,,,,,,,,,,,,,,,,
51211314,,,,,,,,,,,,,,,,
51211324,,,,,,,,,,,,,,,,
51211334,,,,,,,,,,,,,,,,
51211341,,,,,,,,,,,,,,,,
51211342,,,,,,,,,,,,,,,,
51211343,,,,,,,,,,,,,,,,
51211344,,,,,,,,,,,,,,,,
51211345,,,,,,,,,,,,,,,,
51211354,,,,,,,,,,,,,,,,
51211413,,,,,,,,,,,,,,,,
51211423,,,,,,,,,,,,,,,,
51211431,,,,,,,,,,,,,,,,
51211432,,,,,,,,,,,,,,,,
51211433,,,,,,,,,,,,,,,,
51211434,,,,,,,,,,,,,,,,
51211435,,,,,,,,,,,,,,,,
51211443,,,,,,,,,,,,,,,,
51211453,,,,,,,,,,,,,,,,
51211534,,,,,,,,,,,,,,,,
51211543,,,,,,,,,,,,,,,,
51311214,,,,,,,,,,,,,,,,
51311224,,,,,,,,,,,,,,,,
51311234,,,,,,,,,,,,,,,,
51311241,,,,,,,,,,,,,,,,
51311242,,,,,,,,,,,,,,,,
51311243,,,,,,,,,,,,,,,,
51311244,,,,,,,,,,,,,,,,
51311245,,,,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0
51311254,,,,,,,,,,,,,,,,
51311324,,,,,,,,,,,,,,,,
51311342,,,,,,,,,,,,,,,,
51311412,,,,,,,,,,,,,,,,
51311421,,,,,,,,,,,,,,,,
51311422,,,,,,,,,,,,,,,,
51311423,,,,,,,,,,,,,,,,
51311424,,,,,,,,,,,,,,,,
51311425,,,,,,,,,,,,,,,,
51311432,,,,,,,,,,,,,,,,
51311442,,,,,,,,,,,,,,,,
51311452,,,,,,,,,,,,,,,,
51311524,,,,,,,,,,,,,,,,
51311542,,,,,,,,,,,,,,,,
51411213,,,,,,,,,,,,,,,,
51411223,,,,,,,,,,,,,,,,
51411231,,,,,,,,,,,,,,,,
51411232,,,,,,,,,,,,,,,,
51411233,,,,,,,,,,,,,,,,
51411234,,,,,,,,,,,,,,,,
51411235,,,,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0
51411243,,,,,,,,,,,,,,,,
51411253,,,,,,,,,,,,,,,,
51411312,,,,,,,,,,,,,,,,
51411321,,,,,,,,,,,,,,,,
51411322,,,,,,,,,,,,,,,,
51411323,,,,,,,,,,,,,,,,
51411324,,,,,,,,,,,,,,,,
51411325,,,,,,,,,,,,,,,,
51411332,,,,,,,,,,,,,,,,
51411342,,,,,,,,,,,,,,,,
51411352,,,,,,,,,,,,,,,,
51411423,,,,,,,,,,,,,,,,
51411432,,,,,,,,,,,,,,,,
51411523,,,,,,,,,,,,,,,,
51411532,,,,,,,,,,,,,,,,
51511234,,,,,,,,,,,,,,,,
51511243,,,,,,,,,,,,,,,,
51511324,,,,,,,,,,,,,,,,
51511342,,,,,,,,,,,,,,,,
51511423,,,,,,,,,,,,,,,,
51511432,,,,,,,,,,,,,,,,
52211314,,,,,,,,,,,,,,,,
52211341,,,,,,,,,,,,,,,,
52211413,,,,,,,,,,,,,,,,
52211431,,,,,,,,,,,,,,,,
52311214,,,,,,,,,,,,,,,,
52311241,,,,,,,,,,,,,,,,
52311314,,,,,,,,,,,,,,,,
52311341,,,,,,,,,,,,,,,,
52311411,,,,,,,,,,,,,,,,
52311412,,,,,,,,,,,,,,,,
52311413,,,,,,,,,,,,,,,,
52311414,,,,,,,,,,,,,,,,
52311415,,,,,,,,,,,,,,,,
52311421,,,,,,,,,,,,,,,,
52311431,,,,,,,,,,,,,,,,
52311441,,,,,,,,,,,,,,,,
52311451,,,,,,,,,,,,,,,,
52311514,,,,,,,,,,,,,,,,
52311541,,,,,,,,,,,,,,,,
52411213,,,,,,,,,,,,,,,,
52411231,,,,,,,,,,,,,,,,
52411311,,,,,,,,,,,,,,,,
52411312,,,,,,,,,,,,,,,,
52411313,,,,,,,,,,,,,,,,
52411314,,,,,,,,,,,,,,,,
52411315,,,,,,,,,,,,,,,,
52411321,,,,,,,,,,,,,,,,
52411331,,,,,,,,,,,,,,,,
52411341,,,,,,,,,,,,,,,,
52411351,,,,,,,,,,,,,,,,
52411413,,,,,,,,,,,,,,,,
52411431,,,,,,,,,,,,,,,,
52411513,,,,,,,,,,,,,,,,
52411531,,,,,,,,,,,,,,,,
52511314,,,,,,,,,,,,,,,,
52511341,,,,,,,,,,,,,,,,
52511413,,,,,,,,,,,,,,,,
52511431,,,,,,,,,,,,,,,,
53211214,,,,,,,,,,,,,,,,
53211241,,,,,,,,,,,,,,,,
53211314,,,,,,,,,,,,,,,,
53211341,,,,,,,,,,,,,,,,
53211411,,,,,,,,,,,,,,,,
53211412,,,,,,,,,,,,,,,,
53211413,,,,,,,,,,,,,,,,
53211414,,,,,,,,,,,,,,,,
53211415,,,,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0
53211421,,,,,,,,,,,,,,,,
53211431,,,,,,,,,,,,,,,,
53211441,,,,,,,,,,,,,,,,
53211451,,,,,,,,,,,,,,,,
53211514,,,,,,,,,,,,,,,,
53211541,,,,,,,,,,,,,,,,
53311214,,,,,,,,,,,,,,,,
53311241,,,,,,,,,,,,,,,,
53311412,,,,,,,,,,,,,,,,
53311421,,,,,,,,,,,,,,,,
53411211,,,,,,,,,,,,,,,,
53411212,,,,,,,,,,,,,,,,
53411213,,,,,,,,,,,,,,,,
53411214,,,,,,,,,,,,,,,,
53411215,,,,,,,,,,,,,,,,
53411221,,,,,,,,,,,,,,,,
53411231,,,,,,,,,,,,,,,,
53411241,,,,,,,,,,,,,,,,
53411251,,,,,,,,,,,,,,,,
53411312,,,,,,,,,,,,,,,,
53411321,,,,,,,,,,,,,,,,
53411412,,,,,,,,,,,,,,,,
53411421,,,,,,,,,,,,,,,,
53411512,,,,,,,,,,,,,,,,
53411521,,,,,,,,,,,,,,,,
53511214,,,,,,,,,,,,,,,,
53511241,,,,,,,,,,,,,,,,
53511412,,,,,,,,,,,,,,,,
53511421,,,,,,,,,,,,,,,,
54211213,,,,,,,,,,,,,,,,
54211231,,,,,,,,,,,,,,,,
54211311,,,,,,,,,,,,,,,,
54211312,,,,,,,,,,,,,,,,
54211313,,,,,,,,,,,,,,,,
54211314,,,,,,,,,,,,,,,,
54211315,,,,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0
54211321,,,,,,,,,,,,,,,,
54211331,,,,,,,,,,,,,,,,
54211341,,,,,,,,,,,,,,,,
54211351,,,,,,,,,,,,,,,,
54211413,,,,,,,,,,,,,,,,
54211431,,,,,,,,,,,,,,,,
54211513,,,,,,,,,,,,,,,,
54211531,,,,,,,,,,,,,,,,
54311211,,,,,,,,,,,,,,,,
54311212,,,,,,,,,,,,,,,,
54311213,,,,,,,,,,,,,,,,
54311214,,,,,,,,,,,,,,,,
54311215,,,,,,,,,,,,,,,,
54311221,,,,,,,,,,,,,,,,
54311231,,,,,,,,,,,,,,,,
54311241,,,,,,,,,,,,,,,,
54311251,,,,,,,,,,,,,,,,
54311312,,,,,,,,,,,,,,,,
54311321,,,,,,,,,,,,,,,,
54311412,,,,,,,,,,,,,,,,
54311421,,,,,,,,,,,,,,,,
54311512,,,,,,,,,,,,,,,,
54311521,,,,,,,,,,,,,,,,
54411213,,,,,,,,,,,,,,,,
54411231,,,,,,,,,,,,,,,,
54411312,,,,,,,,,,,,,,,,
54411321,,,,,,,,,,,,,,,,
54511213,,,,,,,,,,,,,,,,
54511231,,,,,,,,,,,,,,,,
54511312,,,,,,,,,,,,,,,,
54511321,,,,,,,,,,,,,,,,
55211314,,,,,,,,,,,,,,,,
55211341,,,,,,,,,,,,,,,,
55211413,,,,,,,,,,,,,,,,
55211431,,,,,,,,,,,,,,,,
55311214,,,,,,,,,,,,,,,,
55311241,,,,,,,,,,,,,,,,
55311412,,,,,,,,,,,,,,,,
55311421,,,,,,,,,,,,,,,,
55411213,,,,,,,,,,,,,,,,
55411231,,,,,,,,,,,,,,,,
55411312,,,,,,,,,,,,,,,,
55411321,,,,,,,,,,,,,,,,
12311456,,,,,,,,,,,,,,,,
12311465,,,,,,,,,,,,,,,,
12311546,,,,,,,,,,,,,,,,
12311564,,,,,,,,,,,,,,,,
12311645,,,,,,,,,,,,,,,,
12311654,,,,,,,,,,,,,,,,
12411356,,,,,,,,,,,,,,,,
12411365,,,,,,,,,,,,,,,,
12411536,,,,,,,,,,,,,,,,
12411563,,,,,,,,,,,,,,,,
12411635,,,,,,,,,,,,,,,,
12411653,,,,,,,,,,,,,,,,
12511346,,,,,,,,,,,,,,,,
12511364,,,,,,,,,,,,,,,,
12511436,,,,,,,,,,,,,,,,
12511463,,,,,,,,,,,,,,,,
12511634,,,,,,,,,,,,,,,,
12511643,,,,,,,,,,,,,,,,
12611345,,,,,,,,,,,,,,,,
12611354,,,,,,,,,,,,,,,,
12611435,,,,,,,,,,,,,,,,
12611453,,,,,,,,,,,,,,,,
12611534,,,,,,,,,,,,,,,,
12611543,,,,,,,,,,,,,,,,
13211456,,,,,,,,,,,,,,,,
13211465,,,,,,,,,,,,,,,,
13211546,,,,,,,,,,,,,,,,
13211564,,,,,,,,,,,,,,,,
13211645,,,,,,,,,,,,,,,,
13211654,,,,,,,,,,,,,,,,
13411256,,,,,,,,,,,,,,,,
13411265,,,,,,,,,,,,,,,,
13411526,,,,,,,,,,,,,,,,
13411562,,,,,,,,,,,,,,,,
13411625,,,,,,,,,,,,,,,,
13411652,,,,,,,,,,,,,,,,
13511246,,,,,,,,,,,,,,,,
13511264,,,,,,,,,,,,,,,,
13511426,,,,,,,,,,,,,,,,
13511462,,,,,,,,,,,,,,,,
13511624,,,,,,,,,,,,,,,,
13511642,,,,,,,,,,,,,,,,
13611245,,,,,,,,,,,,,,,,
13611254,,,,,,,,,,,,,,,,
13611425,,,,,,,,,,,,,,,,
13611452,,,,,,,,,,,,,,,,
13611524,,,,,,,,,,,,,,,,
13611542,,,,,,,,,,,,,,,,
14211356,,,,,,,,,,,,,,,,
14211365,,,,,,,,,,,,,,,,
14211536,,,,,,,,,,,,,,,,
14211563,,,,,,,,,,,,,,,,
14211635,,,,,,,,,,,,,,,,
14211653,,,,,,,,,,,,,,,,
14311256,,,,,,,,,,,,,,,,
14311265,,,,,,,,,,,,,,,,
14311526,,,,,,,,,,,,,,,,
14311562,,,,,,,,,,,,,,,,
14311625,,,,,,,,,,,,,,,,
14311652,,,,,,,,,,,,,,,,
14511236,,,,,,,,,,,,,,,,
14511263,,,,,,,,,,,,,,,,
14511326,,,,,,,,,,,,,,,,
14511362,,,,,,,,,,,,,,,,
14511623,,,,,,,,,,,,,,,,
14511632,,,,,,,,,,,,,,,,
14611235,,,,,,,,,,,,,,,,
14611253,,,,,,,,,,,,,,,,
14611325,,,,,,,,,,,,,,,,
14611352,,,,,,,,,,,,,,,,
14611523,,,,,,,,,,,,,,,,
14611532,,,,,,,,,,,,,,,,
15211346,,,,,,,,,,,,,,,,
15211364,,,,,,,,,,,,,,,,
15211436,,,,,,,,,,,,,,,,
15211463,,,,,,,,,,,,,,,,
15211634,,,,,,,,,,,,,,,,
15211643,,,,,,,,,,,,,,,,
15311246,,,,,,,,,,,,,,,,
15311264,,,,,,,,,,,,,,,,
15311426,,,,,,,,,,,,,,,,
15311462,,,,,,,,,,,,,,,,
15311624,,,,,,,,,,,,,,,,
15311642,,,,,,,,,,,,,,,,
15411236,,,,,,,,,,,,,,,,
15411263,,,,,,,,,,,,,,,,
15411326,,,,,,,,,,,,,,,,
15411362,,,,,,,,,,,,,,,,
15411623,,,,,,,,,,,,,,,,
15411632,,,,,,,,,,,,,,,,
15611234,,,,,,,,,,,,,,,,
15611243,,,,,,,,,,,,,,,,
15611324,,,,,,,,,,,,,,,,
15611342,,,,,,,,,,,,,,,,
15611423,,,,,,,,,,,,,,,,
15611432,,,,,,,,,,,,,,,,
16211345,,,,,,,,,,,,,,,,
16211354,,,,,,,,,,,,,,,,
16211435,,,,,,,,,,,,,,,,
16211453,,,,,,,,,,,,,,,,
16211534,,,,,,,,,,,,,,,,
16211543,,,,,,,,,,,,,,,,
16311245,,,,,,,,,,,,,,,,
16311254,,,,,,,,,,,,,,,,
16311425,,,,,,,,,,,,,,,,
16311452,,,,,,,,,,,,,,,,
16311524,,,,,,,,,,,,,,,,
16311542,,,,,,,,,,,,,,,,
16411235,,,,,,,,,,,,,,,,
16411253,,,,,,,,,,,,,,,,
16411325,,,,,,,,,,,,,,,,
16411352,,,,,,,,,,,,,,,,
16411523,,,,,,,,,,,,,,,,
16411532,,,,,,,,,,,,,,,,
16511234,,,,,,,,,,,,,,,,
16511243,,,,,,,,,,,,,,,,
16511324,,,,,,,,,,,,,,,,
16511342,,,,,,,,,,,,,,,,
16511423,,,,,,,,,,,,,,,,
16511432,,,,,,,,,,,,,,,,
21311456,,,,,,,,,,,,,,,,
21311465,,,,,,,,,,,,,,,,
21311546,,,,,,,,,,,,,,,,
21311564,,,,,,,,,,,,,,,,
21311645,,,,,,,,,,,,,,,,
21311654,,,,,,,,,,,,,,,,
21411356,,,,,,,,,,,,,,,,
21411365,,,,,,,,,,,,,,,,
21411536,,,,,,,,,,,,,,,,
21411563,,,,,,,,,,,,,,,,
21411635,,,,,,,,,,,,,,,,
21411653,,,,,,,,,,,,,,,,
21511346,,,,,,,,,,,,,,,,
21511364,,,,,,,,,,,,,,,,
21511436,,,,,,,,,,,,,,,,
21511463,,,,,,,,,,,,,,,,
21511634,,,,,,,,,,,,,,,,
21511643,,,,,,,,,,,,,,,,
21611345,,,,,,,,,,,,,,,,
21611354,,,,,,,,,,,,,,,,
21611435,,,,,,,,,,,,,,,,
21611453,,,,,,,,,,,,,,,,
21611534,,,,,,,,,,,,,,,,
21611543,,,,,,,,,,,,,,,,
23411516,,,,,,,,,,,,,,,,
23411561,,,,,,,,,,,,,,,,
23411615,,,,,,,,,,,,,,,,
23411651,,,,,,,,,,,,,,,,
23511416,,,,,,,,,,,,,,,,
23511461,,,,,,,,,,,,,,,,
23511614,,,,,,,,,,,,,,,,
23511641,,,,,,,,,,,,,,,,
23611415,,,,,,,,,,,,,,,,
23611451,,,,,,,,,,,,,,,,
23611514,,,,,,,,,,,,,,,,
23611541,,,,,,,,,,,,,,,,
24311516,,,,,,,,,,,,,,,,
24311561,,,,,,,,,,,,,,,,
24311615,,,,,,,,,,,,,,,,
24311651,,,,,,,,,,,,,,,,
24511316,,,,,,,,,,,,,,,,
24511361,,,,,,,,,,,,,,,,
24511613,,,,,,,,,,,,,,,,
24511631,,,,,,,,,,,,,,,,
24611315,,,,,,,,,,,,,,,,
24611351,,,,,,,,,,,,,,,,
24611513,,,,,,,,,,,,,,,,
24611531,,,,,,,,,,,,,,,,
25311416,,,,,,,,,,,,,,,,
25311461,,,,,,,,,,,,,,,,
25311614,,,,,,,,,,,,,,,,
25311641,,,,,,,,,,,,,,,,
25411316,,,,,,,,,,,,,,,,
25411361,,,,,,,,,,,,,,,,
25411613,,,,,,,,,,,,,,,,
25411631,,,,,,,,,,,,,,,,
25611314,,,,,,,,,,,,,,,,
25611341,,,,,,,,,,,,,,,,
25611413,,,,,,,,,,,,,,,,
25611431,,,,,,,,,,,,,,,,
26311415,,,,,,,,,,,,,,,,
26311451,,,,,,,,,,,,,,,,
26311514,,,,,,,,,,,,,,,,
26311541,,,,,,,,,,,,,,,,
26411315,,,,,,,,,,,,,,,,
26411351,,,,,,,,,,,,,,,,
26411513,,,,,,,,,,,,,,,,
26411531,,,,,,,,,,,,,,,,
26511314,,,,,,,,,,,,,,,,
26511341,,,,,,,,,,,,,,,,
26511413,,,,,,,,,,,,,,,,
26511431,,,,,,,,,,,,,,,,
31211456,,,,,,,,,,,,,,,,
31211465,,,,,,,,,,,,,,,,
31211546,,,,,,,,,,,,,,,,
31211564,,,,,,,,,,,,,,,,
31211645,,,,,,,,,,,,,,,,
31211654,,,,,,,,,,,,,,,,
31411256,,,,,,,,,,,,,,,,
31411265,,,,,,,,,,,,,,,,
31411526,,,,,,,,,,,,,,,,
31411562,,,,,,,,,,,,,,,,
31411625,,,,,,,,,,,,,,,,
31411652,,,,,,,,,,,,,,,,
31511246,,,,,,,,,,,,,,,,
31511264,,,,,,,,,,,,,,,,
31511426,,,,,,,,,,,,,,,,
31511462,,,,,,,,,,,,,,,,
31511624,,,,,,,,,,,,,,,,
31511642,,,,,,,,,,,,,,,,
31611245,,,,,,,,,,,,,,,,
31611254,,,,,,,,,,,,,,,,
31611425,,,,,,,,,,,,,,,,
31611452,,,,,,,,,,,,,,,,
31611524,,,,,,,,,,,,,,,,
31611542,,,,,,,,,,,,,,,,
32411516,,,,,,,,,,,,,,,,
32411561,,,,,,,,,,,,,,,,
32411615,,,,,,,,,,,,,,,,
32411651,,,,,,,,,,,,,,,,
32511416,,,,,,,,,,,,,,,,
32511461,,,,,,,,,,,,,,,,
32511614,,,,,,,,,,,,,,,,
